Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.2304 0.2310 0.4724 succes PSUCC fft3d.f:82
0.8837 0.8835 0.8926 succes PSUCC fft3d.f:2
0.9584 0.9524 0.1761 succes PSUCC ()
0.1067 0.1060 0.0897 succes PSUCC fft3d.f:49
0.6745 0.6726 0.8685 failed PSUCC fft3d.f:82
0.7398 0.7334 0.6421 succes PSUCC fft3d.f:82
0.8930 0.8757 0.0623 succes PSUCC fft3d.f:82
0.3736 0.3706 0.1993 failed PSUCC fft3d.f:126
0.4473 0.4450 0.4824 succes PSUCC fft3d.f:160
0.0155 0.0155 0.7615 failed PSUCC fft3d.f:2
0.1617 0.1585 0.1724 succes PSUCC fft3d.f:46
0.1439 0.1444 0.8115 succes PSUCC fft3d.f:2
0.7083 0.7089 0.5875 succes PSUCC fft3d.f:2
0.8613 0.8434 0.0042 succes PSUCC ()
0.3425 0.3392 0.1417 succes PSUCC fft3d.f:2
0.9135 0.9132 0.9225 succes PSUCC fft3d.f:2
0.0656 0.0653 0.8403 succes PSUCC fft3d.f:81
0.1307 0.1302 0.1145 succes PSUCC fft3d.f:46
0.7874 0.7880 0.0380 succes PSUCC fft3d.f:45
0.3484 0.3465 0.3088 succes PSUCC fft3d.f:48
0.0055 0.0055 0.2306 succes PSUCC fft3d.f:2
0.0741 0.0743 0.5108 succes PSUCC fft3d.f:82
0.1369 0.1361 0.7835 succes PSUCC fft3d.f:49
0.2944 0.2935 0.2056 succes PSUCC fft3d.f:49
0.3603 0.3581 0.9847 succes PSUCC fft3d.f:48
0.5165 0.5144 0.4040 succes PSUCC fft3d.f:82
0.5781 0.5678 0.6773 succes PSUCC fft3d.f:46
0.6458 0.6428 0.4537 succes PSUCC fft3d.f:160
0.2172 0.2166 0.2354 failed PSUCC fft3d.f:82
0.2791 0.2777 0.5074 failed PSUCC fft3d.f:48
0.9301 0.9282 0.9251 succes PSUCC fft3d.f:82
0.0032 0.0033 0.7081 succes PSUCC ()
0.1565 0.1559 0.6265 succes PSUCC fft3d.f:82
0.7219 0.7169 0.9031 succes PSUCC fft3d.f:81
0.3732 0.3708 0.8195 succes PSUCC fft3d.f:49
0.4387 0.4372 0.0962 succes PSUCC fft3d.f:47
0.0136 0.0136 0.3806 succes PSUCC fft3d.f:82
0.5726 0.5694 0.6505 failed PSUCC fft3d.f:49
0.7264 0.7227 0.0699 succes PSUCC fft3d.f:126
0.3016 0.2991 0.8550 succes PSUCC fft3d.f:48
0.8616 0.8569 0.6265 succes PSUCC fft3d.f:2
0.5219 0.5228 0.0507 succes PSUCC fft3d.f:2
0.0822 0.0818 0.8224 failed PSUCC fft3d.f:82
0.7349 0.7304 0.7398 succes PSUCC fft3d.f:82
0.3086 0.3069 0.0236 succes PSUCC ()
0.3718 0.3698 0.7991 succes PSUCC fft3d.f:120
0.0241 0.0243 0.7161 succes PSUCC fft3d.f:49
0.0935 0.0933 0.9964 succes PSUCC fft3d.f:49
0.2526 0.2517 0.9192 succes PSUCC fft3d.f:82
0.3178 0.3154 0.1946 failed PSUCC fft3d.f:48
0.9699 0.9524 0.1133 succes PSUCC fft3d.f:82
0.4422 0.4398 0.7411 succes PSUCC fft3d.f:47
0.0975 0.0980 0.6615 succes PSUCC fft3d.f:45
0.6724 0.6727 0.9467 failed PSUCC fft3d.f:49
0.8246 0.8169 0.3635 succes PSUCC fft3d.f:81
0.8869 0.8814 0.1363 succes PSUCC fft3d.f:79
0.4540 0.4528 0.4150 succes PSUCC fft3d.f:48
0.1101 0.1096 0.8362 succes PSUCC ()
0.1784 0.1772 0.6147 succes PSUCC fft3d.f:82
0.7379 0.7326 0.3848 succes PSUCC fft3d.f:49
0.8144 0.8160 0.6711 failed PSUCC fft3d.f:120
0.9614 0.9539 0.0843 succes PSUCC fft3d.f:2
0.5321 0.5233 0.3632 succes PSUCC fft3d.f:82
0.0975 0.0970 0.1409 succes PSUCC fft3d.f:160
0.1627 0.1617 0.4161 succes PSUCC fft3d.f:82
0.8208 0.8099 0.8383 succes PSUCC fft3d.f:120
0.3816 0.3801 0.1110 succes PSUCC fft3d.f:2
0.9537 0.9474 0.3939 succes PSUCC fft3d.f:48
0.5220 0.5188 0.1729 failed PSUCC fft3d.f:94
0.6763 0.6712 0.5903 succes PSUCC fft3d.f:2
0.7371 0.7372 0.3639 succes PSUCC fft3d.f:166
0.8015 0.7985 0.1386 succes PSUCC fft3d.f:166
0.3731 0.3702 0.4197 failed PSUCC fft3d.f:120
0.9384 0.9310 0.1965 succes PSUCC fft3d.f:81
0.0090 0.0090 0.9766 succes PSUCC fft3d.f:48
0.0743 0.0745 0.2542 succes PSUCC fft3d.f:82
0.7247 0.7191 0.1691 succes PSUCC fft3d.f:126
0.2934 0.2880 0.9477 succes PSUCC fft3d.f:160
0.8626 0.8580 0.2269 failed PSUCC fft3d.f:49
0.4252 0.4227 0.0005 failed PSUCC fft3d.f:2
0.5811 0.5798 0.4221 succes PSUCC fft3d.f:81
0.1466 0.1460 0.6972 succes PSUCC fft3d.f:2
0.8012 0.7967 0.1167 succes PSUCC fft3d.f:2
0.3720 0.3702 0.4000 succes PSUCC fft3d.f:2
0.0232 0.0232 0.8143 succes PSUCC fft3d.f:48
0.0925 0.0925 0.0953 succes PSUCC fft3d.f:166
0.1591 0.1573 0.3708 succes PSUCC fft3d.f:2
0.2193 0.2181 0.1437 failed PSUCC fft3d.f:2
0.8798 0.8667 0.0687 succes PSUCC fft3d.f:48
0.9438 0.9431 0.8416 succes PSUCC fft3d.f:79
0.5131 0.5110 0.1222 failed PSUCC fft3d.f:82
0.6674 0.6696 0.5424 failed PSUCC fft3d.f:126
0.2312 0.2296 0.8159 failed PSUCC fft3d.f:82
